scenario,mode,ueHighRms,releaseOhm,tauSeconds,time,ueRms,averageCurrentAmp,vCapEquivalentVolt
limiter_nominal,limiter,8,100000,50,2.0100000000000002,0,0,0.000010920029424827431
limiter_nominal,limiter,8,100000,50,2.02,0,0,0.000010917845637328496
limiter_nominal,limiter,8,100000,50,2.0300000000000002,0,0,0.000010915662286543388
limiter_nominal,limiter,8,100000,50,2.04,0,0,0.000010913479372384773
limiter_nominal,limiter,8,100000,50,2.05,0,0,0.000010911296894765335
limiter_nominal,limiter,8,100000,50,2.06,0,0,0.000010909114853597771
limiter_nominal,limiter,8,100000,50,2.07,0,0,0.000010906933248794802
limiter_nominal,limiter,8,100000,50,2.08,0,0,0.000010904752080269167
limiter_nominal,limiter,8,100000,50,2.09,0,0,0.000010902571347933617
limiter_nominal,limiter,8,100000,50,2.1,0,0,0.000010900391051700921
limiter_nominal,limiter,8,100000,50,2.11,0,0,0.000010898211191483868
limiter_nominal,limiter,8,100000,50,2.12,0,0,0.000010896031767195266
limiter_nominal,limiter,8,100000,50,2.13,0,0,0.000010893852778747936
limiter_nominal,limiter,8,100000,50,2.14,0,0,0.000010891674226054718
limiter_nominal,limiter,8,100000,50,2.15,0,0,0.000010889496109028472
limiter_nominal,limiter,8,100000,50,2.16,0,0,0.000010887318427582072
limiter_nominal,limiter,8,100000,50,2.17,0,0,0.000010885141181628408
limiter_nominal,limiter,8,100000,50,2.18,0,0,0.000010882964371080391
limiter_nominal,limiter,8,100000,50,2.19,0,0,0.000010880787995850953
limiter_nominal,limiter,8,100000,50,2.2,0,0,0.000010878612055853036
limiter_nominal,limiter,8,100000,50,2.21,0,0,0.000010876436550999603
limiter_nominal,limiter,8,100000,50,2.22,0,0,0.00001087426148120363
limiter_nominal,limiter,8,100000,50,2.23,0,0,0.000010872086846378124
limiter_nominal,limiter,8,100000,50,2.24,0,0,0.00001086991264643609
limiter_nominal,limiter,8,100000,50,2.25,0,0,0.000010867738881290563
limiter_nominal,limiter,8,100000,50,2.2600000000000002,0,0,0.000010865565550854595
limiter_nominal,limiter,8,100000,50,2.27,0,0,0.000010863392655041246
limiter_nominal,limiter,8,100000,50,2.2800000000000002,0,0,0.000010861220193763608
limiter_nominal,limiter,8,100000,50,2.29,0,0,0.000010859048166934776
limiter_nominal,limiter,8,100000,50,2.3000000000000003,0,0,0.000010856876574467874
limiter_nominal,limiter,8,100000,50,2.31,0,0,0.000010854705416276038
limiter_nominal,limiter,8,100000,50,2.32,0,0,0.00001085253469227242
limiter_nominal,limiter,8,100000,50,2.33,0,0,0.00001085036440237019
limiter_nominal,limiter,8,100000,50,2.34,0,0,0.000010848194546482538
limiter_nominal,limiter,8,100000,50,2.35,0,0,0.000010846025124522669
limiter_nominal,limiter,8,100000,50,2.36,0,0,0.000010843856136403805
limiter_nominal,limiter,8,100000,50,2.37,0,0,0.000010841687582039189
limiter_nominal,limiter,8,100000,50,2.38,0,0,0.000010839519461342079
limiter_nominal,limiter,8,100000,50,2.39,0,0,0.000010837351774225746
limiter_nominal,limiter,8,100000,50,2.4,0,0,0.000010835184520603485
limiter_nominal,limiter,8,100000,50,2.41,0,0,0.000010833017700388609
limiter_nominal,limiter,8,100000,50,2.42,0,0,0.00001083085131349444
limiter_nominal,limiter,8,100000,50,2.43,0,0,0.000010828685359834328
limiter_nominal,limiter,8,100000,50,2.44,0,0,0.00001082651983932163
limiter_nominal,limiter,8,100000,50,2.45,0,0,0.000010824354751869729
limiter_nominal,limiter,8,100000,50,2.46,0,0,0.000010822190097392016
limiter_nominal,limiter,8,100000,50,2.47,0,0,0.000010820025875801913
limiter_nominal,limiter,8,100000,50,2.48,0,0,0.000010817862087012845
limiter_nominal,limiter,8,100000,50,2.49,0,0,0.00001081569873093826
limiter_nominal,limiter,8,100000,50,2.5,0,0,0.000010813535807491626
limiter_nominal,limiter,8,100000,50,2.5100000000000002,0,0,0.000010811373316586427
limiter_nominal,limiter,8,100000,50,2.52,0,0,0.000010809211258136162
limiter_nominal,limiter,8,100000,50,2.5300000000000002,0,0,0.000010807049632054348
limiter_nominal,limiter,8,100000,50,2.54,0,0,0.000010804888438254521
limiter_nominal,limiter,8,100000,50,2.5500000000000003,0,0,0.000010802727676650233
limiter_nominal,limiter,8,100000,50,2.56,0,0,0.000010800567347155053
limiter_nominal,limiter,8,100000,50,2.57,0,0,0.00001079840744968257
limiter_nominal,limiter,8,100000,50,2.58,0,0,0.000010796247984146386
limiter_nominal,limiter,8,100000,50,2.59,0,0,0.000010794088950460121
limiter_nominal,limiter,8,100000,50,2.6,0,0,0.000010791930348537417
limiter_nominal,limiter,8,100000,50,2.61,0,0,0.000010789772178291927
limiter_nominal,limiter,8,100000,50,2.62,0,0,0.00001078761443963733
limiter_nominal,limiter,8,100000,50,2.63,0,0,0.000010785457132487308
limiter_nominal,limiter,8,100000,50,2.64,0,0,0.000010783300256755572
limiter_nominal,limiter,8,100000,50,2.65,0,0,0.000010781143812355852
limiter_nominal,limiter,8,100000,50,2.66,0,0,0.000010778987799201883
limiter_nominal,limiter,8,100000,50,2.67,0,0,0.000010776832217207428
limiter_nominal,limiter,8,100000,50,2.68,0,0,0.000010774677066286265
limiter_nominal,limiter,8,100000,50,2.69,0,0,0.000010772522346352186
limiter_nominal,limiter,8,100000,50,2.7,0,0,0.000010770368057319004
limiter_nominal,limiter,8,100000,50,2.71,0,0,0.00001076821419910054
limiter_nominal,limiter,8,100000,50,2.72,0,0,0.000010766060771610644
limiter_nominal,limiter,8,100000,50,2.73,0,0,0.000010763907774763183
limiter_nominal,limiter,8,100000,50,2.74,0,0,0.000010761755208472035
limiter_nominal,limiter,8,100000,50,2.75,0,0,0.000010759603072651096
limiter_nominal,limiter,8,100000,50,2.7600000000000002,0,0,0.000010757451367214286
limiter_nominal,limiter,8,100000,50,2.77,0,0,0.000010755300092075533
limiter_nominal,limiter,8,100000,50,2.7800000000000002,0,0,0.00001075314924714878
limiter_nominal,limiter,8,100000,50,2.79,0,0,0.000010750998832347997
limiter_nominal,limiter,8,100000,50,2.8000000000000003,0,0,0.000010748848847587168
limiter_nominal,limiter,8,100000,50,2.81,0,0,0.000010746699292780296
limiter_nominal,limiter,8,100000,50,2.82,0,0,0.0000107445501678414
limiter_nominal,limiter,8,100000,50,2.83,0,0,0.000010742401472684509
limiter_nominal,limiter,8,100000,50,2.84,0,0,0.000010740253207223679
limiter_nominal,limiter,8,100000,50,2.85,0,0,0.000010738105371372981
limiter_nominal,limiter,8,100000,50,2.86,0,0,0.000010735957965046498
limiter_nominal,limiter,8,100000,50,2.87,0,0,0.000010733810988158333
limiter_nominal,limiter,8,100000,50,2.88,0,0,0.000010731664440622606
limiter_nominal,limiter,8,100000,50,2.89,0,0,0.000010729518322353462
limiter_nominal,limiter,8,100000,50,2.9,0,0,0.000010727372633265052
limiter_nominal,limiter,8,100000,50,2.91,0,0,0.000010725227373271547
limiter_nominal,limiter,8,100000,50,2.92,0,0,0.000010723082542287142
limiter_nominal,limiter,8,100000,50,2.93,0,0,0.000010720938140226038
limiter_nominal,limiter,8,100000,50,2.94,0,0,0.000010718794167002463
limiter_nominal,limiter,8,100000,50,2.95,0,0,0.000010716650622530654
limiter_nominal,limiter,8,100000,50,2.96,0,0,0.00001071450750672487
limiter_nominal,limiter,8,100000,50,2.97,0,0,0.000010712364819499392
limiter_nominal,limiter,8,100000,50,2.98,0,0,0.000010710222560768506
limiter_nominal,limiter,8,100000,50,2.99,0,0,0.000010708080730446525
limiter_nominal,limiter,8,100000,50,3,0,0,0.000010705939328447774
limiter_nominal,limiter,8,100000,50,3.0100000000000002,0,0,0.000010703798354686597
limiter_nominal,limiter,8,100000,50,3.02,0,0,0.000010701657809077354
limiter_nominal,limiter,8,100000,50,3.0300000000000002,0,0,0.000010699517691534423
limiter_nominal,limiter,8,100000,50,3.04,0,0,0.000010697378001972204
limiter_nominal,limiter,8,100000,50,3.0500000000000003,0,0,0.000010695238740305108
limiter_nominal,limiter,8,100000,50,3.06,0,0,0.000010693099906447562
limiter_nominal,limiter,8,100000,50,3.0700000000000003,0,0,0.000010690961500314013
limiter_nominal,limiter,8,100000,50,3.08,0,0,0.000010688823521818928
limiter_nominal,limiter,8,100000,50,3.09,0,0,0.000010686685970876785
limiter_nominal,limiter,8,100000,50,3.1,0,0,0.000010684548847402083
limiter_nominal,limiter,12,1000,0.5,0,0,0,0
limiter_nominal,limiter,12,1000,0.5,0.01,0,0,0
limiter_nominal,limiter,12,1000,0.5,0.02,0,0,0
limiter_nominal,limiter,12,1000,0.5,0.03,0,0,0
limiter_nominal,limiter,12,1000,0.5,0.04,0,0,0
limiter_nominal,limiter,12,1000,0.5,0.05,0,0,0
limiter_nominal,limiter,12,1000,0.5,0.06,0,0,0
limiter_nominal,limiter,12,1000,0.5,0.07,0,0,0
limiter_nominal,limiter,12,1000,0.5,0.08,0,0,0
limiter_nominal,limiter,12,1000,0.5,0.09,0,0,0
limiter_nominal,limiter,12,1000,0.5,0.1,12,0.000039258744684128716,0.00007843902419771981
limiter_nominal,limiter,12,1000,0.5,0.11,12,0.000039258744684128716,0.0008542610565112005
limiter_nominal,limiter,12,1000,0.5,0.12,12,0.000039258744684128716,0.0016147207833070165
limiter_nominal,limiter,12,1000,0.5,0.13,12,0.000039258744684128716,0.002360122398615494
limiter_nominal,limiter,12,1000,0.5,0.14,12,0.000039258744684128716,0.0030907640730215707
limiter_nominal,limiter,12,1000,0.5,0.15,12,0.000039258744684128716,0.003806938072937034
limiter_nominal,limiter,12,1000,0.5,0.16,12,0.000039258744684128716,0.004508930877510968
limiter_nominal,limiter,12,1000,0.5,0.17,12,0.000039258744684128716,0.005197023293225224
limiter_nominal,limiter,12,1000,0.5,0.18,12,0.000039258744684128716,0.005871490566220779
limiter_nominal,limiter,12,1000,0.5,0.19,12,0.000039258744684128716,0.0065326024923998555
limiter_nominal,limiter,12,1000,0.5,0.2,12,0.000039258744684128716,0.007180623525347853
limiter_nominal,limiter,12,1000,0.5,0.21,12,0.000039258744684128716,0.007815812882118363
limiter_nominal,limiter,12,1000,0.5,0.22,12,0.000039258744684128716,0.00843842464692339
limiter_nominal,limiter,12,1000,0.5,0.23,12,0.000039258744684128716,0.009048707872770446
limiter_nominal,limiter,12,1000,0.5,0.24,12,0.000039258744684128716,0.0096469066810871
limiter_nominal,limiter,12,1000,0.5,0.25,12,0.000039258744684128716,0.010233260359372762
limiter_nominal,limiter,12,1000,0.5,0.26,12,0.000039258744684128716,0.010808003456916907
limiter_nominal,limiter,12,1000,0.5,0.27,12,0.000039258744684128716,0.011371365878621888
limiter_nominal,limiter,12,1000,0.5,0.28,12,0.000039258744684128716,0.011923572976967993
limiter_nominal,limiter,12,1000,0.5,0.29,12,0.000039258744684128716,0.012464845642157416
limiter_nominal,limiter,12,1000,0.5,0.3,12,0.000039258744684128716,0.012995400390473307
limiter_nominal,limiter,12,1000,0.5,0.31,12,0.000039258744684128716,0.01351544945088914
limiter_nominal,limiter,12,1000,0.5,0.32,12,0.000039258744684128716,0.01402520084996316
limiter_nominal,limiter,12,1000,0.5,0.33,12,0.000039258744684128716,0.014524858495051779
limiter_nominal,limiter,12,1000,0.5,0.34,12,0.000039258744684128716,0.015014622255875222
limiter_nominal,limiter,12,1000,0.5,0.35000000000000003,12,0.000039258744684128716,0.015494688044468088
limiter_nominal,limiter,12,1000,0.5,0.36,12,0.000039258744684128716,0.015965247893546777
limiter_nominal,limiter,12,1000,0.5,0.37,12,0.000039258744684128716,0.016426490033325133
limiter_nominal,limiter,12,1000,0.5,0.38,12,0.000039258744684128716,0.01687859896680905
limiter_nominal,limiter,12,1000,0.5,0.39,12,0.000039258744684128716,0.017321755543600114
limiter_nominal,limiter,12,1000,0.5,0.4,12,0.000039258744684128716,0.017756137032237877
limiter_nominal,limiter,12,1000,0.5,0.41000000000000003,12,0.000039258744684128716,0.01818191719110963
limiter_nominal,limiter,12,1000,0.5,0.42,12,0.000039258744684128716,0.01859926633795606
limiter_nominal,limiter,12,1000,0.5,0.43,12,0.000039258744684128716,0.019008351418000637
limiter_nominal,limiter,12,1000,0.5,0.44,12,0.000039258744684128716,0.019409336070729918
limiter_nominal,limiter,12,1000,0.5,0.45,12,0.000039258744684128716,0.019802380695351528
limiter_nominal,limiter,12,1000,0.5,0.46,12,0.000039258744684128716,0.02018764251495599
limiter_nominal,limiter,12,1000,0.5,0.47000000000000003,12,0.000039258744684128716,0.020565275639408024
limiter_nominal,limiter,12,1000,0.5,0.48,12,0.000039258744684128716,0.020935431126992594
limiter_nominal,limiter,12,1000,0.5,0.49,12,0.000039258744684128716,0.021298257044840205
limiter_nominal,limiter,12,1000,0.5,0.5,12,0.000039258744684128716,0.021653898528155732
limiter_nominal,limiter,12,1000,0.5,0.51,12,0.000039258744684128716,0.022002497838274467
limiter_nominal,limiter,12,1000,0.5,0.52,12,0.000039258744684128716,0.022344194419568496
limiter_nominal,limiter,12,1000,0.5,0.53,12,0.000039258744684128716,0.022679124955226358
limiter_nominal,limiter,12,1000,0.5,0.54,12,0.000039258744684128716,0.023007423421928117
limiter_nominal,limiter,12,1000,0.5,0.55,12,0.000039258744684128716,0.02332922114343782
limiter_nominal,limiter,12,1000,0.5,0.56,12,0.000039258744684128716,0.02364464684313477
limiter_nominal,limiter,12,1000,0.5,0.5700000000000001,12,0.000039258744684128716,0.02395382669550457
limiter_nominal,limiter,12,1000,0.5,0.58,12,0.000039258744684128716,0.02425688437661063
limiter_nominal,limiter,12,1000,0.5,0.59,12,0.000039258744684128716,0.024553941113566215
limiter_nominal,limiter,12,1000,0.5,0.6,12,0.000039258744684128716,0.024845115733026904
limiter_nominal,limiter,12,1000,0.5,0.61,12,0.000039258744684128716,0.025130524708722887
limiter_nominal,limiter,12,1000,0.5,0.62,12,0.000039258744684128716,0.025410282208049927
limiter_nominal,limiter,12,1000,0.5,0.63,12,0.000039258744684128716,0.025684500137737907
limiter_nominal,limiter,12,1000,0.5,0.64,12,0.000039258744684128716,0.025953288188614983
limiter_nominal,limiter,12,1000,0.5,0.65,12,0.000039258744684128716,0.02621675387948541
limiter_nominal,limiter,12,1000,0.5,0.66,12,0.000039258744684128716,0.026475002600138443
limiter_nominal,limiter,12,1000,0.5,0.67,12,0.000039258744684128716,0.026728137653505714
limiter_nominal,limiter,12,1000,0.5,0.68,12,0.000039258744684128716,0.026976260296983752
limiter_nominal,limiter,12,1000,0.5,0.6900000000000001,12,0.000039258744684128716,0.027219469782938294
limiter_nominal,limiter,12,1000,0.5,0.7000000000000001,12,0.000039258744684128716,0.027457863398406543
limiter_nominal,limiter,12,1000,0.5,0.71,12,0.000039258744684128716,0.02769153650401332
limiter_nominal,limiter,12,1000,0.5,0.72,12,0.000039258744684128716,0.02792058257211656
limiter_nominal,limiter,12,1000,0.5,0.73,12,0.000039258744684128716,0.028145093224197483
limiter_nominal,limiter,12,1000,0.5,0.74,12,0.000039258744684128716,0.02836515826751044
limiter_nominal,limiter,12,1000,0.5,0.75,12,0.000039258744684128716,0.028580865731006988
limiter_nominal,limiter,12,1000,0.5,0.76,12,0.000039258744684128716,0.028792301900548673
limiter_nominal,limiter,12,1000,0.5,0.77,12,0.000039258744684128716,0.028999551353422495
limiter_nominal,limiter,12,1000,0.5,0.78,12,0.000039258744684128716,0.029202696992172962
limiter_nominal,limiter,12,1000,0.5,0.79,12,0.000039258744684128716,0.02940182007776422
limiter_nominal,limiter,12,1000,0.5,0.8,12,0.000039258744684128716,0.029597000262085532
limiter_nominal,limiter,12,1000,0.5,0.81,12,0.000039258744684128716,0.02978831561981304
limiter_nominal,limiter,12,1000,0.5,0.8200000000000001,12,0.000039258744684128716,0.029975842679640756
limiter_nominal,limiter,12,1000,0.5,0.8300000000000001,12,0.000039258744684128716,0.030159656454893005
limiter_nominal,limiter,12,1000,0.5,0.84,12,0.000039258744684128716,0.03033983047353076
limiter_nominal,limiter,12,1000,0.5,0.85,12,0.000039258744684128716,0.030516436807563833
limiter_nominal,limiter,12,1000,0.5,0.86,12,0.000039258744684128716,0.030689546101880613
limiter_nominal,limiter,12,1000,0.5,0.87,12,0.000039258744684128716,0.030859227602506995
limiter_nominal,limiter,12,1000,0.5,0.88,12,0.000039258744684128716,0.031025549184305674
limiter_nominal,limiter,12,1000,0.5,0.89,12,0.000039258744684128716,0.03118857737812702
limiter_nominal,limiter,12,1000,0.5,0.9,12,0.000039258744684128716,0.03134837739742231
limiter_nominal,limiter,12,1000,0.5,0.91,12,0.000039258744684128716,0.03150501316432993
limiter_nominal,limiter,12,1000,0.5,0.92,12,0.000039258744684128716,0.031658547335245174
limiter_nominal,limiter,12,1000,0.5,0.93,12,0.000039258744684128716,0.03180904132588354
limiter_nominal,limiter,12,1000,0.5,0.9400000000000001,12,0.000039258744684128716,0.03195655533584791
limiter_nominal,limiter,12,1000,0.5,0.9500000000000001,12,0.000039258744684128716,0.03210114837270915
limiter_nominal,limiter,12,1000,0.5,0.96,12,0.000039258744684128716,0.03224287827560993
limiter_nominal,limiter,12,1000,0.5,0.97,12,0.000039258744684128716,0.03238180173840118
limiter_nominal,limiter,12,1000,0.5,0.98,12,0.000039258744684128716,0.03251797433232034
limiter_nominal,limiter,12,1000,0.5,0.99,12,0.000039258744684128716,0.032651450528220646
limiter_nominal,limiter,12,1000,0.5,1,12,0.000039258744684128716,0.032782283718360145
limiter_nominal,limiter,12,1000,0.5,1.01,12,0.000039258744684128716,0.03291052623775937
limiter_nominal,limiter,12,1000,0.5,1.02,12,0.000039258744684128716,0.03303622938513601
limiter_nominal,limiter,12,1000,0.5,1.03,12,0.000039258744684128716,0.03315944344342508
limiter_nominal,limiter,12,1000,0.5,1.04,12,0.000039258744684128716,0.03328021769989277
limiter_nominal,limiter,12,1000,0.5,1.05,12,0.000039258744684128716,0.033398600465851996
limiter_nominal,limiter,12,1000,0.5,1.06,12,0.000039258744684128716,0.033514639095987626
limiter_nominal,limiter,12,1000,0.5,1.07,12,0.000039258744684128716,0.0336283800072989
limiter_nominal,limiter,12,1000,0.5,1.08,12,0.000039258744684128716,0.03373986869766692
limiter_nominal,limiter,12,1000,0.5,1.09,12,0.000039258744684128716,0.033849149764054356
limiter_nominal,limiter,12,1000,0.5,1.1,0,0,0.03387782789614714
limiter_nominal,limiter,12,1000,0.5,1.11,0,0,0.03320700195831802
limiter_nominal,limiter,12,1000,0.5,1.12,0,0,0.03254945926403816
limiter_nominal,limiter,12,1000,0.5,1.1300000000000001,0,0,0.03190493678746248
limiter_nominal,limiter,12,1000,0.5,1.1400000000000001,0,0,0.03127317671100661
limiter_nominal,limiter,12,1000,0.5,1.1500000000000001,0,0,0.0306539263222164
limiter_nominal,limiter,12,1000,0.5,1.16,0,0,0.030046937912679542
limiter_nominal,limiter,12,1000,0.5,1.17,0,0,0.02945196867893894
limiter_nominal,limiter,12,1000,0.5,1.18,0,0,0.028868780625368063
limiter_nominal,limiter,12,1000,0.5,1.19,0,0,0.028297140468969542
limiter_nominal,limiter,12,1000,0.5,1.2,0,0,0.027736819546058843
limiter_nominal,limiter,12,1000,0.5,1.21,0,0,0.027187593720795763
limiter_nominal,limiter,12,1000,0.5,1.22,0,0,0.02664924329552708
limiter_nominal,limiter,12,1000,0.5,1.23,0,0,0.02612155292290459
limiter_nominal,limiter,12,1000,0.5,1.24,0,0,0.02560431151974327
limiter_nominal,limiter,12,1000,0.5,1.25,0,0,0.02509731218258523
limiter_nominal,limiter,12,1000,0.5,1.26,0,0,0.024600352104935507
limiter_nominal,limiter,12,1000,0.5,1.27,0,0,0.02411323249613683
limiter_nominal,limiter,12,1000,0.5,1.28,0,0,0.023635758501850665
limiter_nominal,limiter,12,1000,0.5,1.29,0,0,0.023167739126112887
limiter_nominal,limiter,12,1000,0.5,1.3,0,0,0.022708987154932858
limiter_nominal,limiter,12,1000,0.5,1.31,0,0,0.022259319081405337
limiter_nominal,limiter,12,1000,0.5,1.32,0,0,0.021818555032305256
limiter_nominal,limiter,12,1000,0.5,1.33,0,0,0.021386518696136045
limiter_nominal,limiter,12,1000,0.5,1.34,0,0,0.020963037252602672
limiter_nominal,limiter,12,1000,0.5,1.35,0,0,0.02054794130348123
limiter_nominal,limiter,12,1000,0.5,1.36,0,0,0.02014106480485738
limiter_nominal,limiter,12,1000,0.5,1.37,0,0,0.01974224500070659
limiter_nominal,limiter,12,1000,0.5,1.3800000000000001,0,0,0.019351322357789524
limiter_nominal,limiter,12,1000,0.5,1.3900000000000001,0,0,0.018968140501836643
limiter_nominal,limiter,12,1000,0.5,1.4000000000000001,0,0,0.01859254615499641
limiter_nominal,limiter,12,1000,0.5,1.41,0,0,0.018224389074522094
limiter_nominal,limiter,12,1000,0.5,1.42,0,0,0.017863521992672687
limiter_nominal,limiter,12,1000,0.5,1.43,0,0,0.017509800557803816
limiter_nominal,limiter,12,1000,0.5,1.44,0,0,0.017163083276625187
limiter_nominal,limiter,12,1000,0.5,1.45,0,0,0.01682323145760137
limiter_nominal,limiter,12,1000,0.5,1.46,0,0,0.01649010915547334
limiter_nominal,limiter,12,1000,0.5,1.47,0,0,0.016163583116878544
limiter_nominal,limiter,12,1000,0.5,1.48,0,0,0.01584352272704782
limiter_nominal,limiter,12,1000,0.5,1.49,0,0,0.0155297999575577
limiter_nominal,limiter,12,1000,0.5,1.5,0,0,0.015222289315117363
limiter_nominal,limiter,12,1000,0.5,1.51,0,0,0.014920867791369639
limiter_nominal,limiter,12,1000,0.5,1.52,0,0,0.014625414813686016
limiter_nominal,limiter,12,1000,0.5,1.53,0,0,0.014335812196936
limiter_nominal,limiter,12,1000,0.5,1.54,0,0,0.014051944096211473
limiter_nominal,limiter,12,1000,0.5,1.55,0,0,0.01377369696048718
limiter_nominal,limiter,12,1000,0.5,1.56,0,0,0.013500959487198823
limiter_nominal,limiter,12,1000,0.5,1.57,0,0,0.01323362257772054
limiter_nominal,limiter,12,1000,0.5,1.58,0,0,0.012971579293723999
limiter_nominal,limiter,12,1000,0.5,1.59,0,0,0.012714724814401645
limiter_nominal,limiter,12,1000,0.5,1.6,0,0,0.012462956394536975
limiter_nominal,limiter,12,1000,0.5,1.61,0,0,0.01221617332340509
limiter_nominal,limiter,12,1000,0.5,1.62,0,0,0.011974276884487047
limiter_nominal,limiter,12,1000,0.5,1.6300000000000001,0,0,0.011737170315981954
limiter_nominal,limiter,12,1000,0.5,1.6400000000000001,0,0,0.011504758772100944
limiter_nominal,limiter,12,1000,0.5,1.6500000000000001,0,0,0.011276949285127603
limiter_nominal,limiter,12,1000,0.5,1.6600000000000001,0,0,0.011053650728229638
limiter_nominal,limiter,12,1000,0.5,1.67,0,0,0.010834773779006941
limiter_nominal,limiter,12,1000,0.5,1.68,0,0,0.010620230883761423
limiter_nominal,limiter,12,1000,0.5,1.69,0,0,0.010409936222474377
limiter_nominal,limiter,12,1000,0.5,1.7,0,0,0.010203805674477323
limiter_nominal,limiter,12,1000,0.5,1.71,0,0,0.010001756784802616
limiter_nominal,limiter,12,1000,0.5,1.72,0,0,0.009803708731200364
limiter_nominal,limiter,12,1000,0.5,1.73,0,0,0.00960958229180845
limiter_nominal,limiter,12,1000,0.5,1.74,0,0,0.009419299813462734
limiter_nominal,limiter,12,1000,0.5,1.75,0,0,0.00923278518063474
limiter_nominal,limiter,12,1000,0.5,1.76,0,0,0.009049963784984443
limiter_nominal,limiter,12,1000,0.5,1.77,0,0,0.008870762495515933
limiter_nominal,limiter,12,1000,0.5,1.78,0,0,0.008695109629324039
limiter_nominal,limiter,12,1000,0.5,1.79,0,0,0.008522934922920217
limiter_nominal,limiter,12,1000,0.5,1.8,0,0,0.00835416950412621
limiter_nominal,limiter,12,1000,0.5,1.81,0,0,0.008188745864524265
limiter_nominal,limiter,12,1000,0.5,1.82,0,0,0.008026597832452863
limiter_nominal,limiter,12,1000,0.5,1.83,0,0,0.007867660546537177
limiter_nominal,limiter,12,1000,0.5,1.84,0,0,0.007711870429743643
limiter_nominal,limiter,12,1000,0.5,1.85,0,0,0.007559165163948317
limiter_nominal,limiter,12,1000,0.5,1.86,0,0,0.007409483665008783
limiter_nominal,limiter,12,1000,0.5,1.87,0,0,0.007262766058329686
limiter_nominal,limiter,12,1000,0.5,1.8800000000000001,0,0,0.0071189536549120915
limiter_nominal,limiter,12,1000,0.5,1.8900000000000001,0,0,0.006977988927877109
limiter_nominal,limiter,12,1000,0.5,1.9000000000000001,0,0,0.006839815489454372
limiter_nominal,limiter,12,1000,0.5,1.9100000000000001,0,0,0.0067043780684261705
limiter_nominal,limiter,12,1000,0.5,1.92,0,0,0.0065716224880182405
limiter_nominal,limiter,12,1000,0.5,1.93,0,0,0.006441495644228319
limiter_nominal,limiter,12,1000,0.5,1.94,0,0,0.006313945484583841
limiter_nominal,limiter,12,1000,0.5,1.95,0,0,0.006188920987320259
limiter_nominal,limiter,12,1000,0.5,1.96,0,0,0.006066372140971654
limiter_nominal,limiter,12,1000,0.5,1.97,0,0,0.005946249924365477
limiter_nominal,limiter,12,1000,0.5,1.98,0,0,0.0058285062870134345
limiter_nominal,limiter,12,1000,0.5,1.99,0,0,0.005713094129890652
limiter_nominal,limiter,12,1000,0.5,2,0,0,0.0055999672865954305
limiter_nominal,limiter,12,1000,0.5,2.0100000000000002,0,0,0.005489080504882072
limiter_nominal,limiter,12,1000,0.5,2.02,0,0,0.005380389428559382
limiter_nominal,limiter,12,1000,0.5,2.0300000000000002,0,0,0.005273850579747598
limiter_nominal,limiter,12,1000,0.5,2.04,0,0,0.005169421341486657
limiter_nominal,limiter,12,1000,0.5,2.05,0,0,0.005067059940688849
limiter_nominal,limiter,12,1000,0.5,2.06,0,0,0.0049667254314290175
limiter_nominal,limiter,12,1000,0.5,2.07,0,0,0.004868377678565646
limiter_nominal,limiter,12,1000,0.5,2.08,0,0,0.004771977341686267
limiter_nominal,limiter,12,1000,0.5,2.09,0,0,0.004677485859370778
limiter_nominal,limiter,12,1000,0.5,2.1,0,0,0.0045848654337663445
limiter_nominal,limiter,12,1000,0.5,2.11,0,0,0.004494079015467773
limiter_nominal,limiter,12,1000,0.5,2.12,0,0,0.00440509028869724
limiter_nominal,limiter,12,1000,0.5,2.13,0,0,0.0043178636567775056
limiter_nominal,limiter,12,1000,0.5,2.14,0,0,0.004232364227892767
limiter_nominal,limiter,12,1000,0.5,2.15,0,0,0.00414855780113146
limiter_nominal,limiter,12,1000,0.5,2.16,0,0,0.004066410852805448
limiter_nominal,limiter,12,1000,0.5,2.17,0,0,0.003985890523040092
limiter_nominal,limiter,12,1000,0.5,2.18,0,0,0.003906964602629867
limiter_nominal,limiter,12,1000,0.5,2.19,0,0,0.00382960152015425
limiter_nominal,limiter,12,1000,0.5,2.2,0,0,0.0037537703293487293
limiter_nominal,limiter,12,1000,0.5,2.21,0,0,0.0036794406967258875
limiter_nominal,limiter,12,1000,0.5,2.22,0,0,0.0036065828894415986
limiter_nominal,limiter,12,1000,0.5,2.23,0,0,0.0035351677634014997
limiter_nominal,limiter,12,1000,0.5,2.24,0,0,0.0034651667516029604
limiter_nominal,limiter,12,1000,0.5,2.25,0,0,0.003396551852707901
limiter_nominal,limiter,12,1000,0.5,2.2600000000000002,0,0,0.003329295619841887
limiter_nominal,limiter,12,1000,0.5,2.27,0,0,0.0032633711496150098
limiter_nominal,limiter,12,1000,0.5,2.2800000000000002,0,0,0.003198752071360174
limiter_nominal,limiter,12,1000,0.5,2.29,0,0,0.003135412536584478
limiter_nominal,limiter,12,1000,0.5,2.3000000000000003,0,0,0.0030733272086294738
limiter_nominal,limiter,12,1000,0.5,2.31,0,0,0.003012471252536164
limiter_nominal,limiter,12,1000,0.5,2.32,0,0,0.0029528203251106876
limiter_nominal,limiter,12,1000,0.5,2.33,0,0,0.002894350565186718
