case,detectorScenario,status,time,ueRms,detectorAverageCurrentAmp,vCapEquivalentVolt,detectorToDriveScale,driveVolt,cmdVolt,sourceCurrentAmp,maxResidual
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.75,0,0,0.062476313814082265,0.25,0.015619078453520566,0.015247195710205576,3.718828606991843e-8,1.1738419437856695e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.76,0,0,0.062351486055821616,0.25,0.015587871513955404,0.015216731854630832,3.71139839554455e-8,1.8022988310106847e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.77,0,0,0.06222690770358833,0.25,0.015556726925897083,0.015186328804301395,3.703983014658359e-8,1.7987014828968473e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.78,0,0,0.06210257825906882,0.25,0.015525644564767205,0.01515598649930583,3.6965824497213996e-8,1.7951076562716661e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.79,0,0,0.06197849722494515,0.25,0.015494624306236288,0.015125704818275293,3.6891966711309966e-8,1.791521046096145e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.8,0,0,0.06185466410489303,0.25,0.015463666026223257,0.015095483640082973,3.6818256493444114e-8,1.7879415656341102e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.81,0,0,0.061731078403579796,0.25,0.015432769600894949,0.015065322843844133,3.674469354877415e-8,1.7843692495800312e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.82,0,0,0.06160773962666248,0.25,0.01540193490666562,0.015035222308915599,3.667127758304311e-8,1.780804097933908e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.83,0,0,0.061484647280785815,0.25,0.015371161820196454,0.01500518191489512,3.6598008302593696e-8,1.7772460413068014e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.84,0,0,0.06136180087358025,0.25,0.015340450218395063,0.014975201541621096,3.652488541434768e-8,1.7736950970459464e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.85,0,0,0.06123919991366001,0.25,0.015309799978415002,0.014945281069172025,3.645190862581037e-8,1.770151265151343e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.86,0,0,0.06111684391062106,0.25,0.015279210977655265,0.014915420377865961,3.6379077645075364e-8,1.7666144935812866e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.87,0,0,0.06099473237503925,0.25,0.015248683093759813,0.014885619348260123,3.6306392180817e-8,1.7630847996830123e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.8800000000000001,0,0,0.060872864818468264,0.25,0.015218216204617066,0.014855877861150312,3.6233851942296845e-8,1.7595621487620505e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.8900000000000001,0,0,0.06075124075343772,0.25,0.01518781018835943,0.014826195797570583,3.6161456639350125e-8,1.7560465408184012e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.9000000000000001,0,0,0.06062985969345119,0.25,0.015157464923362797,0.014796573038792619,3.608920598239737e-8,1.7525379585048295e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.9100000000000001,0,0,0.06050872115298427,0.25,0.015127180288246068,0.014767009466325354,3.6017099682435215e-8,1.7490363844741008e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.92,0,0,0.060387824647482644,0.25,0.015096956161870661,0.014737504961914453,3.594513745103882e-8,1.7455418013789803e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.93,0,0,0.06026716969336012,0.25,0.01506679242334003,0.014708059407541888,3.5873319000356494e-8,1.7420542265667027e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.94,0,0,0.06014675580799674,0.25,0.015036688951999186,0.01467867268542538,3.580164404311647e-8,1.738573590648329e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.95,0,0,0.06002658250973677,0.25,0.015006645627434192,0.014649344678017996,3.573011229261874e-8,1.735099910971094e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.96,0,0,0.05990664931788688,0.25,0.01497666232947172,0.014620075268007664,3.5658723462737503e-8,1.7316331875349977e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.97,0,0,0.05978695575271414,0.25,0.014946738938178534,0.01459086433831675,3.558747726791229e-8,1.7281733856455705e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.98,0,0,0.059667501335444115,0.25,0.014916875333861029,0.01456171177210145,3.5516373423162727e-8,1.7247204879555778e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,1.99,0,0,0.05954828558825899,0.25,0.014887071397064747,0.01453261745275148,3.54454116440717e-8,1.7212744944650193e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2,0,0,0.05942930803429562,0.25,0.014857327008573906,0.014503581263889558,3.537459164678868e-8,1.7178353878266606e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.0100000000000002,0,0,0.05931056819764363,0.25,0.014827642049410908,0.014474603089370859,3.530391314803625e-8,1.714403133346032e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.02,0,0,0.05919206560334351,0.25,0.014798016400835877,0.01444568281328261,3.523337586510446e-8,1.7109777657176028e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.0300000000000002,0,0,0.059073799777384715,0.25,0.014768449944346179,0.01441682031994376,3.516297951583428e-8,1.7075592328996692e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.04,0,0,0.0589557702467038,0.25,0.01473894256167595,0.014388015493904205,3.5092723818649915e-8,1.7041475348922308e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.05,0,0,0.0588379765391825,0.25,0.014709494134795624,0.014359268219944689,3.5022608492519916e-8,1.7007426370008183e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.06,0,0,0.058720418183645796,0.25,0.014680104545911449,0.014330578383076014,3.495263325698911e-8,1.6973445565726664e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.07,0,0,0.058603094709860123,0.25,0.014650773677465031,0.014301945868538854,3.4882797832150314e-8,1.6939532589133055e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.08,0,0,0.05848600564853142,0.25,0.014621501412132854,0.014273370561803052,3.481310193866744e-8,1.690568726675501e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.09,0,0,0.058369150531303295,0.25,0.014592287632825824,0.0142448523485674,3.474354529775219e-8,1.6871909772064875e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.1,0,0,0.058252528890755134,0.25,0.014563132222688784,0.014216391114758972,3.467412763118079e-8,1.6838199584645608e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.11,0,0,0.05813614026040019,0.25,0.014534035065100048,0.014187986746532821,3.4604848661279504e-8,1.6804556877969556e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.12,0,0,0.058019984174683806,0.25,0.014504996043670951,0.014159639130271406,3.453570811093598e-8,1.6770981478564373e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.13,0,0,0.05790406016898148,0.25,0.01447601504224537,0.014131348152584272,3.446670570358273e-8,1.6737472866013015e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.14,0,0,0.05778836777959705,0.25,0.014447091944899262,0.014103113700307429,3.439784116321485e-8,1.6704031560732524e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.15,0,0,0.05767290654376078,0.25,0.014418226635940196,0.01407493566050306,3.432911421437021e-8,1.6670656695361163e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.16,0,0,0.057557675999627564,0.25,0.014389418999906891,0.014046813920458968,3.426052458214111e-8,1.6637348790315976e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.17,0,0,0.057442675686275105,0.25,0.014360668921568776,0.014018748367688147,3.419207199217029e-8,1.6604107325179918e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.18,0,0,0.05732790514370198,0.25,0.014331976285925495,0.013990738889928342,3.412375617064759e-8,1.657093229995299e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.19,0,0,0.057213363912825874,0.25,0.014303340978206468,0.013962785375141637,3.405557684430672e-8,1.6537823541162844e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.2,0,0,0.057099051535481705,0.25,0.014274762883870426,0.013934887711513912,3.3987533740432315e-8,1.6504780875337133e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.21,0,0,0.0569849675544198,0.25,0.01424624188860495,0.01390704578745449,3.391962658685025e-8,1.6471804302475856e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.22,0,0,0.0568711115133041,0.25,0.014217777878326026,0.01387925949159565,3.385185511193128e-8,1.6438893649106667e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.23,0,0,0.05675748295671028,0.25,0.01418937073917757,0.013851528712792131,3.3784219044592606e-8,1.6406048741757218e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.24,0,0,0.05664408143012395,0.25,0.014161020357530987,0.01382385334012082,3.371671811428622e-8,1.637326940695516e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.25,0,0,0.056530906479938865,0.25,0.014132726619984716,0.013796233262880184,3.364935205100884e-8,1.6340555644700494e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.2600000000000002,0,0,0.05641795765345508,0.25,0.01410448941336377,0.013768668370589892,3.358212058529493e-8,1.6307907108048525e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.27,0,0,0.05630523449887714,0.25,0.014076308624719284,0.01374115855299032,3.3515023448220385e-8,1.62753239704716e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.2800000000000002,0,0,0.05619273656531227,0.25,0.014048184141328067,0.013713703700042166,3.3448060371396064e-8,1.6242805885025025e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.29,0,0,0.05608046340276859,0.25,0.014020115850692148,0.013686303701925993,3.338123108696817e-8,1.621035267823645e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.3000000000000003,0,0,0.05596841456215328,0.25,0.01399210364053832,0.013658958449041757,3.331453532762086e-8,1.6177964523578225e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.31,0,0,0.05585658959527085,0.25,0.013964147398817713,0.013631667832008462,3.32479728265658e-8,1.614564072716096e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.32,0,0,0.05574498805482128,0.25,0.01393624701370532,0.013604431741663542,3.31815433175597e-8,1.6113381809401695e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.33,0,0,0.05563360949439826,0.25,0.013908402373599565,0.013577250069062628,3.311524653488076e-8,1.608118707641104e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.34,0,0,0.055522453468487394,0.25,0.013880613367121849,0.013550122705478998,3.3049082213341963e-8,1.6049056875133694e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.35,0,0,0.05541151953246442,0.25,0.013852879883116105,0.013523049542403166,3.298305008828488e-8,1.6016991032097305e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.36,0,0,0.05530080724259347,0.25,0.013825201810648367,0.013496030471542436,3.291714989558207e-8,1.5984989026884833e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.37,0,0,0.05519031615602521,0.25,0.013797579039006302,0.013469065384820525,3.2851381371628784e-8,1.5953051032968624e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.38,0,0,0.055080045830795156,0.25,0.013770011457698789,0.013442154174377004,3.278574425335523e-8,1.5921176703403983e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.39,0,0,0.05496999582582189,0.25,0.013742498956455473,0.013415296732567012,3.2720238278212234e-8,1.5889366211663258e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.4,0,0,0.05486016570090521,0.25,0.013715041425226303,0.013388492951960772,3.265486318417225e-8,1.5857619210801754e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.41,0,0,0.054750555016724475,0.25,0.013687638754181119,0.013361742725343101,3.258961870973749e-8,1.582593570081947e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.42,0,0,0.05464116333483681,0.25,0.013660290833709203,0.013335045945713074,3.252450459392837e-8,1.579431550824406e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.43,0,0,0.05453199021767533,0.25,0.013632997554418833,0.013308402506283542,3.2459520576287594e-8,1.5762758459603177e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.44,0,0,0.054423035228547446,0.25,0.013605758807136862,0.013281812300480695,3.239466639688108e-8,1.573126438142447e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.45,0,0,0.054314297931633046,0.25,0.013578574482908261,0.013255275221943724,3.2329941796287e-8,1.5699833273707942e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.46,0,0,0.05420577789198279,0.25,0.013551444472995697,0.013228791053575184,3.2265346245003574e-8,4.302952265333726e-11
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.47,0,0,0.05409747467551637,0.25,0.013524368668879093,0.013202360022285331,3.2200880296469856e-8,1.5637093703224636e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.48,0,0,0.053989387849020784,0.25,0.013497346962255196,0.013175981689504342,3.213654288100158e-8,1.5605916212080295e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.49,0,0,0.053881516980148585,0.25,0.013470379245037146,0.01314965606066598,3.2072334011852206e-8,1.5574735598433698e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.5,0,0,0.05377386163741614,0.25,0.013443465409354035,0.013123383030468342,3.200825343218656e-8,1.5543617261359888e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.5100000000000002,0,0,0.053666421390201946,0.25,0.013416605347550487,0.013097162493819273,3.1944300885682585e-8,1.5512561200858865e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.52,0,0,0.05355919580874487,0.25,0.013389798952186217,0.013070994345836593,3.1880476116529464e-8,1.5481567069985935e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.5300000000000002,0,0,0.05345218446414243,0.25,0.013363046116035608,0.013044878481847677,3.181677886942777e-8,1.545063469526875e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.54,0,0,0.05334538692834913,0.25,0.013336346732087282,0.013018814797389039,3.1753208889588776e-8,1.5419764423652005e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.5500000000000003,0,0,0.05323880277417465,0.25,0.013309700693543662,0.012992803188205901,3.168976592273186e-8,1.5388955734718657e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.56,0,0,0.05313243157528225,0.25,0.013283107893820563,0.012966843550251827,3.1626449715082236e-8,1.5358208628468706e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.57,0,0,0.053026272906187014,0.25,0.013256568226546753,0.012940935779688191,3.1563260013379136e-8,1.5327522931429804e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.58,0,0,0.05292032634225411,0.25,0.013230081585563528,0.012915079772883904,3.150019656486085e-8,1.5296898470129605e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.59,0,0,0.05281459145969712,0.25,0.01320364786492428,0.012889275426414892,3.1437259117274126e-8,1.5266335244568108e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.6,0,0,0.0527090678355764,0.25,0.0131772669588941,0.012863522637063744,3.1374447418868606e-8,1.5235833081272965e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.61,0,0,0.05260375504779728,0.25,0.01315093876194932,0.012837821301819282,3.131176121839562e-8,1.5205391806771829e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.62,0,0,0.052498652675108504,0.25,0.013124663168777126,0.012812171317876122,3.124920026511182e-8,1.51750114210647e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.63,0,0,0.05239376029710043,0.25,0.013098440074275108,0.012786572582634294,3.11867643087731e-8,1.514469175067923e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.64,0,0,0.052289077494203404,0.25,0.013072269373550851,0.01276102499369884,3.112445309963376e-8,1.511443262214307e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.65,0,0,0.05218460384768606,0.25,0.013046150961921516,0.012735528448879367,3.10622663884489e-8,1.5084234035456223e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.66,0,0,0.052080338939653706,0.25,0.013020084734913426,0.012710082846189658,3.1000203926472536e-8,1.5054095643673993e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.67,0,0,0.051976282353046535,0.25,0.012994070588261634,0.012684688083847278,3.093826546545324e-8,1.5024017620268726e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.68,0,0,0.051872433671638074,0.25,0.012968108417909519,0.012659344060273144,3.087645075763711e-8,1.4993999618295728e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.69,0,0,0.05176879248003347,0.25,0.012942198120008368,0.012634050674091134,3.0814759555765e-8,1.4964041637755e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.7,0,0,0.051665358363667806,0.25,0.012916339590916951,0.012608807824127674,3.07531916130711e-8,1.4934143331701843e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.71,0,0,0.051562130908804495,0.25,0.012890532727201124,0.012583615409411327,3.0691746683284524e-8,1.490430487360861e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.72,0,0,0.05145910970253357,0.25,0.012864777425633392,0.012558473329172405,3.06304245206248e-8,1.4874526090002949e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.73,0,0,0.05135629433277006,0.25,0.012839073583192515,0.012533381482842564,3.056922487980184e-8,1.4844806807412514e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.74,0,0,0.05125368438825236,0.25,0.01281342109706309,0.01250833977005439,3.050814751601686e-8,1.4815146852364958e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.75,0,0,0.05115127945854055,0.25,0.012787819864635137,0.01248334809064099,3.0447192184960764e-8,1.4785546051387932e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.7600000000000002,0,0,0.05104907913401476,0.25,0.01276226978350369,0.012458406344635613,3.038635864281228e-8,1.4756004577953785e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.77,0,0,0.05094708300587358,0.25,0.012736770751468394,0.012433514432271264,3.032564664623514e-8,1.4726522085117821e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.7800000000000002,0,0,0.050845290666132345,0.25,0.012711322666533086,0.012408672253980244,3.026505595238281e-8,1.469709857288004e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.79,0,0,0.05074370170762158,0.25,0.012685925426905395,0.01238387971039383,3.020458631889031e-8,1.4667733694295748e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.8000000000000003,0,0,0.0506423157239853,0.25,0.012660578930996326,0.012359136702341813,3.014423750387872e-8,1.4638427449364944e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.81,0,0,0.05054113230967944,0.25,0.01263528307741986,0.012334443130852113,3.008400926595451e-8,1.4609179838087627e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.82,0,0,0.05044015105997021,0.25,0.012610037764992553,0.012309798897150434,3.002390136420258e-8,1.457999068699145e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.83,0,0,0.050339371570932476,0.25,0.012584842892733119,0.012285203902659806,2.996391355819111e-8,1.4550859822604068e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.84,0,0,0.05023879343944815,0.25,0.012559698359862037,0.012260658049000216,2.990404560796935e-8,1.4521787244925477e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.85,0,0,0.050138416263204554,0.25,0.012534604065801138,0.012236161237988225,2.98442972740641e-8,1.4492772780483332e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.86,0,0,0.05003823964069287,0.25,0.012509559910173218,0.012211713371636559,2.9784668317482145e-8,1.4463816255805284e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.87,0,0,0.049938263171206455,0.25,0.012484565792801614,0.012187314352153724,2.972515849970648e-8,1.4434917497418986e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.88,0,0,0.04983848645483932,0.25,0.01245962161370983,0.012162964081943613,2.966576758269817e-8,1.440607650532444e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.89,0,0,0.049738909092484455,0.25,0.012434727273121114,0.012138662463605116,2.960649532889291e-8,1.4377293106049294e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.9,0,0,0.04963953068583228,0.25,0.01240988267145807,0.012114409399931733,2.9547341501200836e-8,1.4348567126121203e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.91,0,0,0.04954035083736902,0.25,0.012385087709342255,0.012090204793911175,2.948830586300671e-8,1.4319898739012515e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.92,0,0,0.04944136915037518,0.25,0.012360342287593796,0.012066048548725,2.9429388178167127e-8,1.4291287597778535e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.93,0,0,0.04934258522892385,0.25,0.012335646307230963,0.012041940567748178,2.937058821101228e-8,1.4262733702419261e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.94,0,0,0.049243998677879236,0.25,0.012310999669469809,0.012017880754548781,2.9311905726339508e-8,1.423423670599e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.95,0,0,0.04914560910289499,0.25,0.012286402275723748,0.011993869012887513,2.9253340489420084e-8,1.420579660849075e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.96,0,0,0.04904741611041268,0.25,0.01226185402760317,0.011969905246717377,2.9194892265992783e-8,1.4177413409921513e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.97,0,0,0.04894941930766021,0.25,0.012237354826915053,0.011945989360183294,2.9136560822262855e-8,1.414908693680994e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.98,0,0,0.04885161830265024,0.25,0.01221290457566256,0.011922121257621677,2.9078345924905303e-8,1.4120817015683684e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,2.99,0,0,0.04875401270417862,0.25,0.012188503176044654,0.011898300843560092,2.9020247341059875e-8,1.4092603646542745e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,3,0,0,0.048656602121822816,0.25,0.012164150530455704,0.011874528022716851,2.8962264838331907e-8,1.4064446655914775e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,3.0100000000000002,0,0,0.048559386165940376,0.25,0.012139846541485094,0.011850802700000648,2.890439818479043e-8,1.4036345870327427e-10
limiter_nominal_12vrms_scale025_r10k,limiter_nominal,CALIBRATION_SENSITIVITY,3.02,0,0,0.048462364447667355,0.25,0.012115591111916839,0.01182712478051017,2.8846647148968002e-8,1.4008301116308353e-10
