scenario,drive_v,cmd_dc_v,sag_v,source_ohm,source_current_ua,frequency_hz,command_model,all_diodes_in_range,any_diode_out_of_range,left_path_v,right_path_v,VNA_mag,VNA_db,VNB_mag,VNB_db,VCMD_NODE_mag,input_impedance_mag
b11_s6_s7_high_z_100k,5,2.028159567257569,2.9718404325845422,100000,29.718404325845423,20000,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,0.9259722082850971,0.9259722082850971,0.48490100447950146,-6.2869383247238355,0.48490099859135743,-6.286938430196436,0.4040841654927979,10871.71104096382
b11_s6_s7_high_z_100k,8,2.923549226268476,5.076450773577584,100000,50.76450773577584,40,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,1.0137641789367122,1.0137641789367122,0.3091364272475061,-10.196996332220905,0.30680240301443257,-10.262824862399793,0.2556686691786938,11025.158268959625
b11_s6_s7_high_z_100k,8,2.923549226268476,5.076450773577584,100000,50.76450773577584,100,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,1.0137641789367122,1.0137641789367122,0.36067964132219815,-8.85756741761714,0.36023223472883775,-8.8683485544559,0.30019352894069806,9312.694912260298
b11_s6_s7_high_z_100k,8,2.923549226268476,5.076450773577584,100000,50.76450773577584,1000,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,1.0137641789367122,1.0137641789367122,0.3741158174157481,-8.539878593525463,0.37411115305410747,-8.539986887217196,0.3117592942117563,8953.111431706531
b11_s6_s7_high_z_100k,8,2.923549226268476,5.076450773577584,100000,50.76450773577584,5000,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,1.0137641789367122,1.0137641789367122,0.3742543375014127,-8.536663152122374,0.37425415084865066,-8.536667484057997,0.3118784590405423,8949.553785585987
b11_s6_s7_high_z_100k,8,2.923549226268476,5.076450773577584,100000,50.76450773577584,15000,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,1.0137641789367122,1.0137641789367122,0.3742594711207972,-8.536544009226398,0.374259450381279,-8.536544490553354,0.3118828753177325,8949.421993737215
b11_s6_s7_high_z_100k,8,2.923549226268476,5.076450773577584,100000,50.76450773577584,20000,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,1.0137641789367122,1.0137641789367122,0.374259751872298,-8.536537493491128,0.3742597402063091,-8.536537764237561,0.31188311683859105,8949.41478631446
b11_s6_s7_high_z_100k,12,4.0901710955179675,7.909828904348616,100000,79.09828904348616,40,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,1.0911990205742832,1.0911990205742832,0.23390748606029185,-12.61911757299609,0.23021779496270256,-12.757222201838065,0.19184816246891886,10198.974127778534
b11_s6_s7_high_z_100k,12,4.0901710955179675,7.909828904348616,100000,79.09828904348616,100,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,1.0911990205742832,1.0911990205742832,0.27863064559339096,-11.09942237560212,0.2778892092330007,-11.122566341282415,0.23157434102750069,8312.928376913356
b11_s6_s7_high_z_100k,12,4.0901710955179675,7.909828904348616,100000,79.09828904348616,1000,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,1.0911990205742832,1.0911990205742832,0.29125027731546616,-10.714673048999565,0.2912424468227699,-10.714906579110954,0.24270203901897494,7906.982827574539
b11_s6_s7_high_z_100k,12,4.0901710955179675,7.909828904348616,100000,79.09828904348616,5000,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,1.0911990205742832,1.0911990205742832,0.29138271246893016,-10.71072436374772,0.2913823990752965,-10.710733705770643,0.24281866589608053,7902.944250522191
b11_s6_s7_high_z_100k,12,4.0901710955179675,7.909828904348616,100000,79.09828904348616,15000,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,1.0911990205742832,1.0911990205742832,0.29138762151787345,-10.710578030089799,0.2913875866956423,-10.710579068095715,0.2428229889130353,7902.794633939143
b11_s6_s7_high_z_100k,12,4.0901710955179675,7.909828904348616,100000,79.09828904348616,20000,B11/S6/S7 finite small-signal output impedance 100000 Ohm,true,false,1.0911990205742832,1.0911990205742832,0.29138788998982373,-10.710570027290489,0.29138787040229674,-10.710570611168917,0.24282322533524728,7902.786451700523
